71.029905,67.851409
71.029905,67.851419
71.029905,67.851409
71.029895,67.851409
71.029905,67.851409
71.029905,67.851419
71.029915,67.851419
71.029905,67.851419
71.029895,67.851419
71.029885,67.851419
71.029895,67.851419
71.029895,67.851429
71.029895,67.851439
71.029895,67.851449
71.029895,67.851439
71.029895,67.851449
71.029895,67.851439
71.029895,67.851429
71.029885,67.851429
71.029885,67.851419
71.029895,67.851419
71.029895,67.851409
71.029905,67.851409
71.029895,67.851409
71.029895,67.851419
71.029905,67.851419
71.029895,67.851419
71.029895,67.851429
71.029905,67.851429
71.029895,67.851429
71.029895,67.851419
71.029895,67.851409
71.029885,67.851409
71.029885,67.851399
71.029875,67.851399
71.029875,67.851409
71.029885,67.851409
71.029885,67.851399
71.029885,67.851389
71.029885,67.851379
71.029875,67.851379
71.029875,67.851369
71.029875,67.851359
71.029865,67.851359
71.029865,67.851369
71.029865,67.851379
71.029875,67.851379
71.029875,67.851389
71.029875,67.851379
71.029875,67.851389
71.029885,67.851389
71.029885,67.851379
71.029895,67.851379
71.029885,67.851379
71.029885,67.851389
71.029885,67.851399
71.029885,67.851389
71.029885,67.851379
71.029885,67.851389
71.029885,67.851399
71.029875,67.851399
71.029885,67.851399
71.029885,67.851389
71.029875,67.851389
71.029865,67.851389
71.029875,67.851389
71.029865,67.851389
71.029875,67.851389
71.029865,67.851389
71.029875,67.851389
71.029885,67.851389
71.029875,67.851389
71.029875,67.851399
71.029865,67.851399
71.029865,67.851409
71.029855,67.851409
71.029845,67.851409
71.029835,67.851409
71.029835,67.851419
71.029835,67.851429
71.029845,67.851429
71.029845,67.851439
71.029845,67.851429
71.029855,67.851429
71.029845,67.851429
71.029855,67.851429
71.029865,67.851429
71.029855,67.851429
71.029865,67.851429
71.029865,67.851419
71.029875,67.851419
71.029885,67.851419
71.029885,67.851409
71.029875,67.851409
71.029875,67.851399
71.029875,67.851409
71.029865,67.851409
71.029855,67.851409
71.029845,67.851409
71.029845,67.851419
71.029845,67.851429
71.029845,67.851439
71.029845,67.851429
71.029845,67.851419
71.029835,67.851419
71.029845,67.851419
71.029835,67.851419
71.029835,67.851429
71.029825,67.851429
71.029825,67.851439
71.029815,67.851439
71.029815,67.851449
71.029815,67.851459
71.029825,67.851459
71.029835,67.851459
71.029825,67.851459
71.029825,67.851469
71.029825,67.851479
71.029825,67.851489
71.029825,67.851499
71.029835,67.851499
71.029825,67.851499
71.029815,67.851499
71.029815,67.851509
71.029825,67.851509
71.029825,67.851499
71.029825,67.851489
71.029825,67.851479
71.029815,67.851479
71.029815,67.851469
71.029825,67.851469
71.029815,67.851469
71.029805,67.851469
71.029805,67.851479
71.029815,67.851479
71.029805,67.851479
71.029795,67.851479
71.029795,67.851469
71.029795,67.851459
71.029795,67.851449
71.029795,67.851459
71.029795,67.851469
71.029795,67.851459
71.029795,67.851469
71.029795,67.851459
71.029795,67.851469
71.029795,67.851479
71.029795,67.851489
71.029785,67.851489
71.029785,67.851499
71.029795,67.851499
71.029785,67.851499
71.029775,67.851499
71.029765,67.851499
71.029755,67.851499
71.029755,67.851509
71.029765,67.851509
71.029775,67.851509
71.029775,67.851499
71.029765,67.851499
71.029765,67.851489
71.029755,67.851489
71.029755,67.851479
71.029765,67.851479
71.029765,67.851489
71.029775,67.851489
71.029775,67.851479
71.029775,67.851469
71.029775,67.851479
71.029765,67.851479
71.029755,67.851479
71.029755,67.851469
71.029765,67.851469
71.029755,67.851469
71.029765,67.851469
71.029775,67.851469
71.029775,67.851479
71.029785,67.851479
71.029785,67.851469
71.029795,67.851469
71.029805,67.851469
71.029805,67.851479
71.029795,67.851479
71.029795,67.851489
71.029795,67.851479
71.029785,67.851479
71.029775,67.851479
71.029785,67.851479
71.029795,67.851479
71.029795,67.851469
71.029795,67.851459
71.029805,67.851459
71.029805,67.851469
71.029815,67.851469
71.029815,67.851459
71.029815,67.851449
71.029815,67.851459
71.029805,67.851459
71.029805,67.851469
71.029805,67.851479
71.029795,67.851479
71.029795,67.851489
71.029805,67.851489
71.029805,67.851479
71.029805,67.851469
71.029815,67.851469
71.029815,67.851479
71.029815,67.851469
71.029825,67.851469
71.029815,67.851469
71.029815,67.851459
71.029825,67.851459
71.029835,67.851459
71.029845,67.851459
71.029845,67.851469
71.029845,67.851479
71.029835,67.851479
71.029835,67.851469
71.029835,67.851479
71.029835,67.851489
71.029835,67.851479
71.029835,67.851469
71.029835,67.851459
71.029825,67.851459
71.029825,67.851449
71.029835,67.851449
71.029845,67.851449
71.029835,67.851449
71.029825,67.851449
71.029835,67.851449
71.029845,67.851449
71.029835,67.851449
71.029835,67.851459
71.029835,67.851469
71.029825,67.851469
71.029825,67.851479
71.029825,67.851489
71.029835,67.851489
71.029825,67.851489
71.029815,67.851489
71.029825,67.851489
71.029815,67.851489
71.029815,67.851479
71.029805,67.851479
71.029805,67.851489
71.029795,67.851489
71.029795,67.851479
71.029795,67.851469
71.029805,67.851469
71.029815,67.851469
71.029815,67.851459
71.029805,67.851459
71.029795,67.851459
71.029805,67.851459
71.029805,67.851449
71.029815,67.851449
71.029805,67.851449
71.029795,67.851449
71.029785,67.851449
71.029785,67.851439
71.029785,67.851449
71.029785,67.851459
71.029775,67.851459
71.029785,67.851459
71.029795,67.851459
71.029795,67.851469
71.029785,67.851469
71.029775,67.851469
71.029775,67.851459
71.029775,67.851469
71.029775,67.851459
71.029775,67.851469
71.029785,67.851469
71.029795,67.851469
71.029795,67.851479
71.029795,67.851469
71.029805,67.851469
71.029815,67.851469
71.029805,67.851469
71.029805,67.851459
71.029805,67.851469
71.029805,67.851479
71.029815,67.851479
71.029815,67.851489
71.029815,67.851499
71.029815,67.851489
71.029815,67.851479
71.029805,67.851479
71.029805,67.851489
71.029795,67.851489
71.029795,67.851499
71.029805,67.851499
71.029795,67.851499
71.029795,67.851509
71.029795,67.851519
71.029805,67.851519
71.029815,67.851519
71.029815,67.851529
71.029805,67.851529
71.029805,67.851539
71.029805,67.851549
71.029815,67.851549
71.029815,67.851559
71.029825,67.851559
71.029835,67.851559
71.029835,67.851569
71.029835,67.851559
71.029825,67.851559
71.029825,67.851569
71.029825,67.851579
71.029835,67.851579
71.029835,67.851589
71.029845,67.851589
71.029835,67.851589
71.029835,67.851599
71.029835,67.851589
71.029835,67.851579
71.029835,67.851569
71.029845,67.851569
71.029845,67.851559
71.029845,67.851569
71.029845,67.851579
71.029845,67.851589
71.029835,67.851589
71.029835,67.851599
71.029835,67.851609
71.029835,67.851599
71.029835,67.851609
71.029845,67.851609
71.029835,67.851609
71.029835,67.851619
71.029845,67.851619
71.029835,67.851619
71.029835,67.851609
71.029825,67.851609
71.029815,67.851609
71.029815,67.851619
71.029825,67.851619
71.029825,67.851609
71.029815,67.851609
71.029815,67.851599
71.029815,67.851609
71.029815,67.851599
71.029815,67.851609
71.029815,67.851619
71.029825,67.851619
71.029835,67.851619
71.029845,67.851619
71.029845,67.851629
71.029845,67.851639
71.029855,67.851639
71.029855,67.851649
71.029845,67.851649
71.029835,67.851649
71.029825,67.851649
71.029825,67.851659
71.029835,67.851659
71.029845,67.851659
71.029835,67.851659
71.029835,67.851669
71.029835,67.851679
71.029835,67.851669
71.029825,67.851669
71.029825,67.851679
71.029815,67.851679
71.029825,67.851679
71.029825,67.851669
71.029835,67.851669
71.029835,67.851659
71.029835,67.851669
71.029845,67.851669
71.029835,67.851669
71.029825,67.851669
71.029825,67.851679
71.029825,67.851689
71.029815,67.851689
71.029815,67.851699
71.029805,67.851699
71.029795,67.851699
71.029805,67.851699
71.029795,67.851699
71.029795,67.851689
71.029795,67.851699
71.029785,67.851699
71.029785,67.851689
71.029775,67.851689
71.029775,67.851699
71.029775,67.851709
71.029765,67.851709
71.029755,67.851709
71.029765,67.851709
71.029755,67.851709
71.029745,67.851709
71.029755,67.851709
71.029755,67.851699
71.029755,67.851709
71.029745,67.851709
71.029745,67.851699
71.029745,67.851709
71.029735,67.851709
71.029735,67.851719
71.029735,67.851729
71.029725,67.851729
71.029725,67.851719
71.029735,67.851719
71.029745,67.851719
71.029745,67.851729
71.029735,67.851729
71.029745,67.851729
71.029745,67.851739
71.029745,67.851729
71.029735,67.851729
71.029735,67.851719
71.029735,67.851709
71.029735,67.851719
71.029735,67.851709
71.029745,67.851709
71.029745,67.851699
71.029755,67.851699
71.029755,67.851709
71.029755,67.851719
71.029755,67.851709
71.029765,67.851709
71.029765,67.851719
71.029765,67.851729
71.029765,67.851739
71.029765,67.851729
71.029775,67.851729
71.029765,67.851729
71.029755,67.851729
71.029745,67.851729
71.029755,67.851729
71.029765,67.851729
71.029765,67.851719
71.029775,67.851719
71.029775,67.851729
71.029765,67.851729
71.029755,67.851729
71.029745,67.851729
71.029745,67.851719
71.029745,67.851729
71.029745,67.851719
71.029755,67.851719
71.029765,67.851719
71.029765,67.851709
71.029765,67.851719
71.029755,67.851719
71.029765,67.851719
71.029755,67.851719
71.029755,67.851709
71.029765,67.851709
71.029765,67.851699
71.029765,67.851709
71.029775,67.851709
71.029765,67.851709
71.029755,67.851709
71.029745,67.851709
71.029745,67.851699
71.029735,67.851699
71.029725,67.851699
71.029725,67.851709
71.029725,67.851699
71.029735,67.851699
71.029725,67.851699
71.029735,67.851699
71.029735,67.851689
71.029745,67.851689
71.029755,67.851689
71.029755,67.851679
71.029765,67.851679
71.029755,67.851679
71.029745,67.851679
71.029745,67.851689
71.029735,67.851689
71.029735,67.851679
71.029745,67.851679
71.029745,67.851669
71.029745,67.851659
71.029735,67.851659
71.029745,67.851659
71.029745,67.851669
71.029735,67.851669
71.029725,67.851669
71.029725,67.851679
71.029725,67.851669
71.029725,67.851679
71.029715,67.851679
71.029715,67.851689
71.029715,67.851679
71.029715,67.851689
71.029725,67.851689
71.029725,67.851679
71.029735,67.851679
71.029725,67.851679
71.029715,67.851679
71.029715,67.851669
71.029725,67.851669
71.029725,67.851679
71.029725,67.851689
71.029725,67.851679
71.029725,67.851689
71.029735,67.851689
71.029745,67.851689
71.029735,67.851689
71.029745,67.851689
71.029735,67.851689
71.029725,67.851689
71.029725,67.851679
71.029725,67.851669
71.029725,67.851659
71.029725,67.851649
71.029725,67.851659
71.029735,67.851659
71.029725,67.851659
71.029735,67.851659
71.029745,67.851659
71.029745,67.851649
71.029755,67.851649
71.029755,67.851639
71.029745,67.851639
71.029745,67.851649
71.029755,67.851649
71.029755,67.851659
71.029745,67.851659
71.029735,67.851659
71.029735,67.851669
71.029735,67.851659
71.029735,67.851669
71.029745,67.851669
71.029735,67.851669
71.029735,67.851659
71.029735,67.851649
71.029745,67.851649
71.029745,67.851659
71.029755,67.851659
71.029755,67.851669
71.029765,67.851669
71.029765,67.851679
71.029765,67.851669
71.029765,67.851679
71.029755,67.851679
71.029765,67.851679
71.029775,67.851679
71.029775,67.851689
71.029785,67.851689
71.029785,67.851699
71.029795,67.851699
71.029795,67.851689
71.029805,67.851689
71.029805,67.851679
71.029815,67.851679
71.029825,67.851679
71.029815,67.851679
71.029815,67.851669
71.029815,67.851679
71.029825,67.851679
71.029835,67.851679
71.029825,67.851679
71.029825,67.851689
71.029815,67.851689
71.029815,67.851699
71.029815,67.851709
71.029815,67.851699
71.029815,67.851709
71.029815,67.851719
71.029825,67.851719
71.029815,67.851719
71.029815,67.851729
71.029825,67.851729
71.029825,67.851739
71.029835,67.851739
71.029835,67.851749
71.029835,67.851759
71.029835,67.851749
71.029835,67.851759
71.029835,67.851769
71.029835,67.851779
71.029835,67.851769
71.029845,67.851769
71.029855,67.851769
71.029855,67.851759
71.029855,67.851769
71.029845,67.851769
71.029855,67.851769
71.029845,67.851769
71.029835,67.851769
71.029845,67.851769
71.029845,67.851779
71.029845,67.851789
71.029855,67.851789
71.029855,67.851779
71.029855,67.851769
71.029855,67.851759
71.029855,67.851749
71.029855,67.851739
71.029855,67.851729
71.029865,67.851729
71.029865,67.851719
71.029855,67.851719
71.029855,67.851709
71.029845,67.851709
71.029835,67.851709
71.029835,67.851699
71.029835,67.851709
71.029835,67.851699
71.029835,67.851689
71.029835,67.851699
71.029835,67.851709
71.029825,67.851709
71.029815,67.851709
71.029805,67.851709
71.029805,67.851719
71.029805,67.851709
71.029795,67.851709
71.029785,67.851709
71.029785,67.851699
71.029785,67.851709
71.029785,67.851719
71.029775,67.851719
71.029775,67.851729
71.029765,67.851729
71.029775,67.851729
71.029775,67.851739
71.029785,67.851739
71.029785,67.851749
71.029775,67.851749
71.029785,67.851749
71.029785,67.851759
71.029795,67.851759
71.029795,67.851769
71.029795,67.851779
71.029795,67.851769
71.029795,67.851759
71.029785,67.851759
71.029775,67.851759
71.029775,67.851749
71.029775,67.851759
71.029785,67.851759
71.029775,67.851759
71.029785,67.851759
71.029785,67.851749
71.029795,67.851749
71.029795,67.851759
71.029805,67.851759
71.029805,67.851769
71.029805,67.851759
71.029815,67.851759
71.029805,67.851759
71.029795,67.851759
71.029795,67.851769
71.029805,67.851769
71.029815,67.851769
71.029815,67.851759
71.029815,67.851769
71.029815,67.851759
71.029825,67.851759
71.029835,67.851759
71.029835,67.851769
71.029825,67.851769
71.029825,67.851779
71.029825,67.851789
71.029815,67.851789
71.029815,67.851799
71.029815,67.851809
71.029805,67.851809
71.029805,67.851799
71.029815,67.851799
71.029825,67.851799
71.029815,67.851799
71.029815,67.851789
71.029815,67.851779
71.029825,67.851779
71.029825,67.851789
71.029835,67.851789
71.029835,67.851799
71.029835,67.851789
71.029835,67.851799
71.029835,67.851789
71.029845,67.851789
71.029855,67.851789
71.029855,67.851799
71.029855,67.851809
71.029865,67.851809
71.029865,67.851819
71.029865,67.851809
71.029865,67.851799
71.029865,67.851809
71.029865,67.851819
71.029875,67.851819
71.029875,67.851829
71.029865,67.851829
71.029865,67.851839
71.029865,67.851849
71.029865,67.851839
71.029865,67.851829
71.029865,67.851839
71.029875,67.851839
71.029885,67.851839
71.029885,67.851849
71.029895,67.851849
71.029895,67.851839
71.029885,67.851839
71.029895,67.851839
71.029895,67.851829
71.029905,67.851829
71.029905,67.851819
71.029895,67.851819
71.029885,67.851819
71.029875,67.851819
71.029875,67.851809
71.029875,67.851799
71.029885,67.851799
71.029885,67.851789
71.029885,67.851799
71.029885,67.851789
71.029875,67.851789
71.029875,67.851779
71.029865,67.851779
71.029865,67.851769
71.029865,67.851779
71.029875,67.851779
71.029885,67.851779
71.029875,67.851779
71.029875,67.851769
71.029875,67.851779
71.029875,67.851769
71.029885,67.851769
71.029875,67.851769
71.029885,67.851769
71.029875,67.851769
71.029875,67.851779
71.029875,67.851769
71.029875,67.851759
71.029875,67.851749
71.029865,67.851749
71.029855,67.851749
71.029855,67.851739
71.029865,67.851739
71.029875,67.851739
71.029875,67.851729
71.029885,67.851729
71.029885,67.851739
71.029885,67.851729
71.029885,67.851739
71.029895,67.851739
71.029885,67.851739
71.029875,67.851739
71.029875,67.851749
71.029865,67.851749
71.029865,67.851739
71.029865,67.851749
71.029865,67.851759
71.029875,67.851759
71.029875,67.851769
71.029885,67.851769
71.029885,67.851779
71.029895,67.851779
71.029885,67.851779
71.029875,67.851779
71.029875,67.851789
71.029875,67.851779
